Categoria;Codigo;Texto breve de material;Ubicación;Imagen
Rep.Herra.Varios;10004391;CUCHILLA CORTA TUBO IMPERIAL TC1000;5A1;https://m.media-amazon.com/images/I/51ugeT2+mNL.jpg
Rep.Herra.Varios;10004392;CUCHILLA CORTA TUBO IMPERIAL TC1050;5A1;https://disclima.com/wp-content/uploads/2020/07/CUCHILLA-PARA-TC-2025-TC-1050_3937_2.jpeg
Rep.Herra.Varios;10004398;"DESTORNILLADOR ESTRIA 1/4"" D X 8"" LONG";C.OF.P;https://ferreterialuispenagos.com/wp-content/uploads/2024/06/STANLEY-69-146-DESTORNILLADOR-INDUSTRIAL-ESTRELLA-1-4X8.webp
Rep.Herra.Varios;10004400;"DESTORNILLADOR ESTRIA 3/8"" D X 10"" LONG";C.OF.P;https://bravoindustrial.com/1376-medium_default/destornillador-estria-no-1-6-st-stht69179-stanley.jpg
Rep.Herra.Varios;10004401;"DESTORNILLADOR PALA 1/4"" D X 6"" LONG";C.OF.P;https://jensa.vtexassets.com/arquivos/ids/161787-800-800?v=638188045979600000&width=800&height=800&aspect=true
Rep.Herra.Varios;10004402;"DESTORNILLADOR PALA 3/16"" D X 6"" LONG";C.OF.P;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHWhL9UH9uB8SQ9P6LDOu7gKjZysBkFgd87A&s
Rep.Herra.Varios;10004403;"DESTORNILLADOR PALA 3/16"" D X 8"" LONG";C.OF.P;https://cdnx.jumpseller.com/universaldetornillosyherr/image/45545336/DES.png?1742660678
Rep.Herra.Varios;10004404;"DESTORNILLADOR PALA 3/16"" D X 10"" LONG";C.OF.P;https://bravoindustrial.com/1359-large_default/destornillador-pala-3-16-x-10-69-114-stanley.jpg
Rep.Herra.Varios;10004405;"DESTORNILLADOR PALA 1/4"" D X 12"" LONG";C.OF.P;
Rep.Herra.Varios;10004407;EXTENSION SEGUNDA CLAV TORNILLO FASTENER;C.C.E2B;
Rep.Herra.Varios;10004409;"LLAVE DE ESTRIA D 1-1/8"" X 1-1/16""";C.OF.P;https://http2.mlstatic.com/D_NQ_NP_638365-MLA71440369161_082023-O.webp
Rep.Herra.Varios;10004410;"LLAVE DE ESTRIA Y BOCA FIJA D 1-1/16""";C.OF.P;https://cdnx.jumpseller.com/universaldetornillosyherr/image/70577175/Screenshot_47.png?1765467779
Rep.Herra.Varios;10004411;LLAVE DE ESTRIA Y BOCA FIJA D 10 MM;C.OF.P;https://http2.mlstatic.com/D_NQ_NP_673388-MLV74174536374_012024-O.webp
Rep.Herra.Varios;10004412;LLAVE DE ESTRIA Y BOCA FIJA D 11 MM;C.OF.P;https://jensa.vtexassets.com/arquivos/ids/159586/121006000_4-86-856-Llave-Mixta-STANLEY-11-mm-1.jpg?v=638157153668370000
Rep.Herra.Varios;10004413;LLAVE DE ESTRIA Y BOCA FIJA D 13 MM;C.OF.P;
Rep.Herra.Varios;10004414;LLAVE DE ESTRIA Y BOCA FIJA D 14 MM;C.OF.P;
Rep.Herra.Varios;10004415;LLAVE SEGUNDA CLAVE TORNILLO FASTENER;C.C.E2B;
Rep.Herra.Varios;10004416;MANERAL PARA SILLETA AUTOPERFORANTE PE;5A1;
Rep.Herra.Varios;10004418;PALUSTRE MEDIANO No 8;C.C.E5C;https://hierrosdeoccidente.com/cdn/shop/files/8p.jpg?v=1725371866
Rep.Herra.Varios;10004419;"GUIA PARA PEGA A SOCKET D 3"" IPS";5A1;
Rep.Herra.Varios;10004420;"GUIA PARA PEGA A SOCKET D 4"" IPS";5A1;
Rep.Herra.Varios;10004421;BISELADOR PARA TUB. PE-AL-PE 1216;2A2;
Rep.Herra.Varios;10004422;"PINZA AISLADA UNIVERSAL D 8""";C.OF.P;
Rep.Herra.Varios;10004424;PORTABROCA MANUAL DE DOBLE PUNTA;C.OF.P;
Rep.Herra.Varios;10004425;"SUPLEMENTO REDUCTOR D 4"" X 1"" IPS -4PZA";5A1;
Rep.Herra.Varios;10004426;"SUPLEMENTO REDUC D 4"" X 1-1/2"" IPS -4PZA";5A1;
Rep.Herra.Varios;10004427;"SUPLEMENTO REDUC D 4"" X 1-1/4"" IPS -4PZA";5A1;
Rep.Herra.Varios;10004428;"SUPLEMENTO REDUCTOR D 6"" x 4"" IPS -2PZA";5A1;
Estaciones;10004430;"MANOMETRO 300 PSI CARA 2-1/2"" RECA-INOX";C.C.E8E;https://i.ibb.co/6cV3JHrv/10004430.jpg
Estaciones;10004431;"MANOMETRO 3000 PSI CAR 2-1/2""RECA-INOX.";C.C.E8E;https://m.media-amazon.com/images/I/712awb9p3hL.jpg
Estaciones;10004432;"MANOMETRO 600 PSI CAR 2-1/2"" RECA - INOX";C.C.E8E;https://i.ibb.co/CsVQ5V3k/10004432.jpg
Internas;10004433;"MANOMETRO 0-30 PSI PRES DIF CARAT 3""";C.C.E8E;
Estaciones;10004435;"MANOMETRO 0-200 PSI RECA CARA D 4-1/2""";C.C.E9B;https://static.grainger.com/rp/s/is/image/Grainger/4TA48-A3020-1_v1
Estaciones;10004436;"MANOMETRO RECA 0 A 600 PSI CARA D 4-1/2""";C.C.E8D;https://static.grainger.com/rp/s/is/image/Grainger/5RYC0_AS01?$glgmain$
Acero;10004442;"NIPLE AC D 1"" X 3-1/2"" LONG SCH80";4B2;https://ecommercer.granadaycia.com/backend/admin/backend/web/archivosDelCliente/items/images/Niples-acero-carbon-Calibre-40-sch-40-NIPLE-AC-S40-1-X-3-121320210226173107.JPG
Acero;10004443;"NIPLE AC D 1"" X 4"" LONG SCH80";5A2;https://ecommercer.granadaycia.com/backend/admin/backend/web/archivosDelCliente/items/images/Niples-acero-carbon-Calibre-40-sch-40-NIPLE-AC-S40-1-X-4-121520210226173107.JPG
Acero;10004444;"NIPLE AC D 1"" X 6"" LONG SCH80";4B2;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDXvIbDLzBgS-wEJwW6ld2liUgAPafEZcIYQ&s
Acero;10004445;"NIPLE AC D 1"" X 8"" LONG SCH80";4B2;https://ecommercer.granadaycia.com/backend/admin/backend/web/archivosDelCliente/items/images/Niples-acero-carbon-Calibre-40-sch-40-NIPLE-AC-S40-1-X-10-122120210226173107.JPG
Acero;10004447;"NIPLE AC D 1-1/2"" X 8"" LONG SCH80";4B2;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjo_PPcRBxje7HPgP3IDganQDkANwwQN_AsQ&s
Acero;10004448;"NIPLE AC D 1-1/4"" X 12"" LONG SCH80";4B2;https://i.ebayimg.com/thumbs/images/g/46gAAOSwnJpnr93t/s-l1200.jpg
Acero;10004449;"NIPLE AC D 1/2"" X 5"" LONG SCH80";4B2;https://cdn11.bigcommerce.com/s-8n9tgf4ioq/images/stencil/400x400/products/69586/83649/black-pipe-nipples-schedule-80-welded-carbon-steel-detail__47258.1744909534.jpg?c=2
Acero;10004450;"NIPLE AC D 2"" X 12"" LONG SCH40";4B2;https://static.grainger.com/rp/s/is/image/Grainger/1XLE3-A3020-1_v1?$glgmain$
Acero;10004451;"NIPLE AC D 2"" X 6"" LONG SCH40";5B1;https://icofesa.com/sistema/fotos/1producto21680.jpg
Galvanizados;10004454;"NIPLE GALV D 1"" X 3"" LONG SCH40";4B2;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBq_n92NzaJgTjB8kGluwUDm_y6kd7pqI24w&s
Galvanizados;10004456;"NIPLE GALV D 1"" X 4"" LONG SCH40";5A2;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWfKq5tv3sqfcm48rS-F4GfLS3gQQSqVeI2Q&s
Galvanizados;10004457;"NIPLE GALV D 1"" X 5"" LONG SCH40";4B2;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3rFU0sFgrmanTL0uKByZ5ElMhbnCeYPPLcA&s
Galvanizados;10004458;"NIPLE GALV D 1"" X 6"" LONG SCH40";4B2;https://castellasagarra.com/wp-content/uploads/2024/07/2196_5-300x300.jpg
Galvanizados;10004459;"NIPLE GALV D 1"" X 7"" LONG SCH40";5A2;https://www.lewonski.com/sites/default/files/productos_ws/0270172-02.jpg
Galvanizados;10004460;"NIPLE GALV D 1"" X 8"" LONG SCH40";4B2;https://insacor.com.ar/22229-large_default/niple-de-1-x-8-cm-galva.jpg
Galvanizados;10004461;"NIPLE GALV D 1"" X 9"" LONG SCH40";4B2;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4hLjQbW2Chb2DV0ZtRkjiZhAagxvrfSMjGA&s
Galvanizados;10004462;"NIPLE GALV D 1-1/2"" X 10"" LONG SCH40";4B2;https://ferremix.com.do/cdn/shop/files/T48844.jpg?v=1754323920
Galvanizados;10004463;"NIPLE GALV D 1-1/2"" X 3"" LONG SCH40";4B2;https://coseimpa.com/wp-content/uploads/2025/01/gal040102081.png
Galvanizados;10004464;"NIPLE GALV D 1-1/2"" X 5"" LONG SCH40 NPTH";4B2;https://ferropetrol.com/cdn/shop/files/NipleGalvanizadoSCH40_2_cc5c64f0-af0a-4f70-b45b-d1927fd4858b.jpg?v=1752065238
Galvanizados;10004465;"NIPLE GALV D 1-1/2"" X 6"" LONG SCH40";4B2;https://ferrecito.com/cdn/shop/products/48838.jpg?v=1679507566
Galvanizados;10004466;"NIPLE GALV D 1-1/2"" X 7"" LONG SCH40";4B2;https://hidrogasmdz.com/wp-content/uploads/2022/11/NIPLE-GALVANIZADO-1-1-2-X-20-CM.jpg
Galvanizados;10004468;"NIPLE GALV D 1-1/2"" X 9"" LONG SCH40";4B2;https://http2.mlstatic.com/D_Q_NP_2X_780622-MLV85297130624_062025-N.webp
Galvanizados;10004469;"NIPLE GALV D 1-1/4"" X 10"" LONG SCH40";4B2;https://hidrogasmdz.com/wp-content/uploads/2022/11/NIPLE-GALVANIZADO-1-1-4-X-10-CM-1.jpg
Galvanizados;10004470;"NIPLE GALV D 1-1/4"" X 3"" LONG SCH40";4B2;https://i.ibb.co/Zz7GfWCG/10004470.png
Galvanizados;10004471;"NIPLE GALV D 1-1/4"" X 3-1/2"" LONG SCH40";4B2;https://www.cochezycia.com/media/catalog/product/1/5/15082022172945_1.jpg?quality=80&fit=bounds&height=550&width=600&canvas=600:550
Galvanizados;10004472;"NIPLE GALV D 1-1/4"" X 4"" LONG SCH40";4B2;https://i.ibb.co/sd6skqDG/10004472.png
Galvanizados;10004473;"NIPLE GALV D 1-1/4"" X 5"" LONG SCH40";4B2;https://i.ibb.co/twqjFGkQ/10004473.jpg
Galvanizados;10004474;"NIPLE GALV D 1-1/4"" X 6"" LONG SCH40";4B2;https://i.ibb.co/1GYL4rq2/10004474.png
Galvanizados;10004475;"NIPLE GALV D 1-1/4"" X 7"" LONG SCH40";4B2;https://ferreflex.mx/cdn/shop/files/1401.jpg?v=1715639153
Galvanizados;10004476;"NIPLE GALV D 1-1/4"" X 8"" LONG SCH40";4B2;https://castellasagarra.com/wp-content/uploads/2024/07/2224_47.jpg
Galvanizados;10004477;"NIPLE GALV D 1-1/4"" X 9"" LONG SCH40";4B2;https://www.construmole.com/wp-content/uploads/2023/03/NIPLE-GALVANIZADO-1.12x4.jpg
Galvanizados;10004478;"NIPLE GALV D  1/2"" X10"" LONG SCH40";4B2;https://www.producabos.com/wp-content/uploads/2020/10/221162.jpg
Galvanizados;10004479;"NIPLE GALV D 1/2"" X 12"" LONG SCH40";4B2;https://media.falabella.com/sodimacCO/138043/thumbnail
Galvanizados;10004480;"NIPLE GALV D 1/2"" X 5"" LONG SCH40";4B2;https://cdnx.jumpseller.com/ace-comaderas/image/44650301/11594.png?1705683344
Galvanizados;10004481;"NIPLE GALV D 1/2"" X 6"" LONG SCH40";4B2;https://http2.mlstatic.com/D_NQ_NP_694221-MCO46598888429_072021-O.webp
Galvanizados;10004482;"NIPLE GALV D 1/2"" X 7"" LONG SCH40";4B2;https://electrodomesticosolvera.com/cdn/shop/files/GALV037_800x.png?v=1741460919
Galvanizados;10004483;"NIPLE GALV D  1/2"" X 8"" LONG SCH40";4B2;https://cdnx.jumpseller.com/ace-comaderas/image/45143986/resize/610/610?1706887312
Galvanizados;10004484;"NIPLE GALV D 1/2"" X 9"" LONG SCH40";4B2;https://electrodomesticosolvera.com/cdn/shop/files/GALV027.png?v=1741461226
Galvanizados;10004486;"NIPLE GALV D 2"" X 3"" LONG SCH40";4B2;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ661ALbsoyHkOiquJPYa_UwBPy5sWYxHv1-Q&s
Galvanizados;10004487;"NIPLE GALV D 2"" X  4"" LONG SCH40";4B2;https://tornillerosunidosdelbajio.com.mx/wp-content/uploads/niple-galvanizado.webp
Galvanizados;10004488;"NIPLE GALV D 2"" X 5"" LONG SCH40";4B2;https://maheroca.com/8617-large_default/niple-galvanizado-2-pulgadas-x-5-pulgadas--innaco-n-2.jpg
Galvanizados;10004489;"NIPLE GALV D 2"" X  6"" LONG SCH40";4B2;https://hsf.com.ve/wp-content/uploads/2020/12/4484.jpg
Galvanizados;10004490;"NIPLE GALV D 2"" X 7"" LONG SCH40";4B2;https://media.falabella.com/sodimacPE/2197499_01/w=800,h=800,fit=pad
Galvanizados;10004491;"NIPLE GALV D 2"" X  8"" LONG SCH40";4B2;https://http2.mlstatic.com/D_NQ_NP_697973-MCO49275578695_032022-O.webp
Galvanizados;10004492;"NIPLE GALV D 2"" X 9"" LONG SCH40";4B2;https://castellasagarra.com/wp-content/uploads/2024/07/2263_41.jpg
Galvanizados;10004493;"NIPLE GALV D 3/4"" X 10"" LONG SCH40";4B2;https://districentroferretero.com/wp-content/uploads/2022/09/113.jpg
Galvanizados;10004494;"NIPLE GALV D 3/4"" X 12"" LONG SCH40";4B2;https://www.lewonski.com/sites/default/files/productos_ws/0270147-03.jpg
Galvanizados;10004496;"NIPLE GALV D 3/4"" X 5-1/2"" LONG SCH40";4B2;https://carbonestore.com/cdn/shop/files/30_PA1160-7300709_365cd1cd-a348-4634-9d9d-116da4632ffb_800x.jpg?v=1763348207
Galvanizados;10004497;"NIPLE GALV D 3/4"" X 7"" LONG SCH40";4B2;https://castellasagarra.com/wp-content/uploads/2024/07/2209_49.jpg
Galvanizados;10004498;"NIPLE GALV D 3/4"" X 8"" LONG SCH40";4B2;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2otC_Qf2kB0T24i1aI42zR5oaawtVvgNJig&s
Galvanizados;10004499;"NIPLE GALV D 3/4"" X 9"" LONG SCH40";4B2;https://castellasagarra.com/wp-content/uploads/2024/07/2211_40.jpg
Galvanizados;10004500;"NIPLE GALV D 3/8"" X 10"" LONG SCH40";4B2;https://carbonestore.com/cdn/shop/files/30_PA1128-7300110_800x.jpg?v=1763348036
Galvanizados;10004501;"NIPLE GALV D 3/8"" X 12"" LONG SCH40";4B2;https://cr.epaenlinea.com/media/catalog/product/1/0/100013286_20250710160844091191.jpeg?optimize=medium&bg-color=255,255,255&fit=bounds&height=300&width=300&canvas=300:300
Galvanizados;10004502;"NIPLE GALV D 3/8"" X 14"" LONG SCH40";4B2;https://easycolombia.vtexassets.com/arquivos/ids/236094/7707342840259-1.jpg?v=638598757620700000
Galvanizados;10004503;"NIPLE GALV D 3/8"" X 2"" LONG SCH40";4B2;https://i.ibb.co/qF9dZnrt/10004503.png
Galvanizados;10004504;"NIPLE GALV D 3/8"" X 2-1/2"" LONG SCH 40";4B2;https://media.falabella.com/sodimacCO/138039/public
Galvanizados;10004505;"NIPLE GALV D 3/8"" X 3"" LONG SCH40";4B2;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2voKVE6Oar4mT_9Ntw_Uwb01ORZoZDe9aHQ&s
Galvanizados;10004506;"NIPLE GALV D 3/8"" X 8"" LONG SCH40";4B2;https://www.lewonski.com/sites/default/files/productos_ws/0270123-01.jpg
Rep.Herra.Varios;10004511;SOLUCION LIQUIDA DETECCION FUGAS X 8 OZ;C.C.E4B;https://i.ibb.co/Y7hHbSGp/10004511.jpg
Internas;10004512;"RACOR LAT D 1/2"" FLARE X  3/8"" NPT-M";3A2;https://www.mayun.com.co/wp-content/uploads/2017/09/Racor-flare-e1505766666765.jpg
Internas;10004513;"RACOR LAT D 1/2"" NPT X  1/4"" NPT";3A2;https://i.ibb.co/7d59rCnj/10004513.jpg
Internas;10004514;"RACOR LAT D  1/4"" X 3/8"" NPT";3A2;https://media.adeo.com/mkp/fd8f297fa026e8aff388464549b998f3/media.jpg?width=300
Internas;10004515;"RACOR LAT D  3/8"" FLARE X 3/8"" NPT M";3A2;https://www.humcar.com/wp-content/uploads/2023/09/600060-scaled.jpg
Internas;10004516;"RACOR LAT D 3/8"" FLARE X 1/2"" NPT";3A2;https://image.made-in-china.com/202f0j00QdoicVfJwnkm/Brass-Flare-Tube-Fitting-Coupling-Gas-Adapter-3-8-Male-Flare-X-1-2-Female-Flare-Reducer-Adapter-Brass-Tube-Fitting-Coupling-Natural-Gas-Flare-Fittings.webp
Rep.Herra.Varios;10004517;RECEPTOR SATELITAL TERMINAL DESPACHO;C.C.E4C;https://i.ibb.co/BV1Z8Nrr/10004517.png
Acero;10004518;"REDUC BUSH ACERO D 1""x1/2"" NPT 3000 LB";6B2;https://icofesa.com/sistema/fotos/1producto21392.jpg
Acero;10004519;"REDUC BUSH AC 3000 LB LB D 2""X1"" NPT MH";6B2;https://dlat.com.mx/cdn/shop/products/REDUCCION-BUSHING-DLaT-II_800x.png?v=1581950528
Acero;10004520;"REDUCCION BUSH AC 3000 LB D 2"" X 2-1/2""";6A2;
Acero;10004521;"REDUCCION BUSH AC 3000 LB D 3"" X 1""";6A2;https://dlat.com.mx/cdn/shop/products/REDUCCION-BUSHING-DLaT-II_1024x1024.png?v=1581950528
Acero;10004522;"REDUCCION BUSH AC 3000 LB D 3"" X 1-1/2""";6A2;https://http2.mlstatic.com/D_NQ_NP_869094-MLM85558667991_062025-O.webp
Galvanizados;10004523;"REDUCCION BUSH GALV 1"" X 3/8"" NPT";2B1;https://ferreteriavidri.com/images/items/large/2488.jpg?v=14
Galvanizados;10004524;"REDUC BUSH HIERRO GAL D 1-1/2""x1-1/4""NPT";2B1;https://cdnx.jumpseller.com/ace-comaderas/image/45104393/resize/610/610?1706733788
Galvanizados;10004525;"REDUC BUSH HIERRO GAL D 1-1/4""x1"" NPT";2B1;https://tractodiesel.mx/product/image/mediumlarge/110b-20-16_1.png
Galvanizados;10004526;"REDUC BUSH HIERRO GAL D 1-1/4""x1/2"" NPT";2B1;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuXN32PMEUu-vXNCxezIIGqXyiAvAtayMZ_w&s
Galvanizados;10004527;"REDUC BUSH HIERRO GAL D 2"" x 1"" NPT";2B1;https://http2.mlstatic.com/D_Q_NP_2X_954710-MLV41477814365_042020-T.webp
Galvanizados;10004528;"REDUC BUSH HIERRO GAL D 2"" x 1-1/4"" NPT";2B1;https://ferreteriavidri.com/images/items/large/2505.jpg
Galvanizados;10004529;"REDUC BUSH HIERRO GAL D 2"" x 1/2"" NPT";2B1;https://ferreteriavidri.com/images/items/large/2498.jpg
Galvanizados;10004530;"REDUCCION BUSH GALV 2-1/2"" X 2"" NPT";2B1;https://http2.mlstatic.com/D_NQ_NP_903881-MLM82611470914_032025-O.webp
Galvanizados;10004531;"REDUCCION BUSH GALV 3"" X 1"" NPT";2B1;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsvg06NifisTNwVHQhTCHSkhm8CQwk9dk1ww&s
Galvanizados;10004532;"REDUCCION BUSH GALV 3"" X 1-1/2"" NPT";2B1;https://www.capiagricola.com.mx/wp-content/uploads/2023/09/RBG3X2-300x300.jpg
Galvanizados;10004533;"REDUCCION BUSH GALV 3"" X 1-1/4"" NPT";2B1;https://ferreteriavidri.com/images/items/large/2505.jpg
Galvanizados;10004534;"REDUCCION BUSH GALV 3"" X 2"" NPT";2B1;https://m.media-amazon.com/images/I/81fzQppMHjL.jpg
Galvanizados;10004535;"REDUCCION BUSH GALV 3/4"" X 3/8"" NPT";2B1;https://plomeriauniversal.mx/cdn/shop/products/Redbushinggalv_1024x1024.jpg?v=1757176197
Galvanizados;10004536;"REDUCCION BUSH GALV 4"" X 2"" NPT";2B1;https://shop.prmfiltration.com/cdn/shop/products/unnamed_70.jpg?v=1617037076&width=1472
Galvanizados;10004537;"REDUCCION BUSH GALV 4"" X 3"" NPT";2B1;https://www.pysesa.mx/cdn/shop/products/14.19.8_700x700.png?v=1693343690
Acero;10004538;"REDUCCION CONCENTRICA AC SCH40 2"" X 1""";6B2;https://tectul.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NjA5OTMxLCJwdXIiOiJibG9iX2lkIn19--13e180014aa6c985cffcb184ff4113f25e3c5289/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX2FuZF9wYWQiOlszMjAsMzIwLHsiZXh0ZW5kIjoid2hpdGUifV19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--a7d4729092d7300df826ec1077a67fefc8243382/CN03.jpg?locale=es
Acero;10004540;"REDUCCION CONCENTRICA AC SCH40 1"" X 3/4""";6B2;https://tecnicatubal.com/wp-content/uploads/2018/08/REDUCONCENTRICA.jpg
Polietileno;10004541;"REDUCCION PE100 D 3"" X 2"" IPS TOPE";5B2;https://tuvalrep.com.co/wp-content/uploads/2023/07/Reduccion-Copa-Polietileno-1.jpg
Polietileno;10004542;"REDUCCION PE100 D 4"" X 2"" IPS TOPE";5B2;
Polietileno;10004543;"REDUCCION PE100 D 4"" X 3"" IPS TOPE";5B2;
Polietileno;10004544;"REDUCCION PE100 D 6"" X 4"" IPS TOPE";5B2;https://i.ibb.co/5Wz7Zt8y/10004544.png
Polietileno;10004545;"REDUC. PE80 D 1"" IPS x1/2"" IPS SOCKET";1A1;
Polietileno;10004546;"REDUCCION PE80 D 1-1/2"" IPS X 1"" IPS";1A1;
Polietileno;10004547;"REDUCCION PE80 D 1-1/2"" IPS X 1-1/4"" IPS";1A1;
Polietileno;10004548;"REDUCCION PE80 D 1-1/4"" IPS X 1"" IPS";1A1;
Polietileno;10004550;"REDUC. PE80 D 3/4"" IPS X 1/2"" CTS SOCKET";1A1;
Reguladores;10004551;"REGULADOR ALTA PRESION CONEX 1/4"" NPTF";C.C.E5A;https://img.directindustry.com/images_di/photo-m2/222829-15753624.jpg
Reguladores;10004553;REGULADOR ELECTRONICO VOLTAJE 5 AMP;C.C.E9D;http//i.ibb.co/Cpzt6HrG/10004553.jpg
Reguladores;10004554;REGULADOR ESTABILIZADOR PRESION 10 M3/H;4B1;https://http2.mlstatic.com/D_NQ_NP_843350-MLM76272627260_052024-O.webp
Reguladores;10004555;REGULADOR HASTA 3.2 M3/H GN;5A1;https://static.vendaenlinea.co/productos/medium/jha-supply-sas_regulador-asociado-r2-et_667.jpg
Reguladores;10004556;REGULADOR 100 M3/H OPSO AJUSTABLE;5A1;https://www.techritecontrols.com.au/cms/uploads/Techrite-Product-%7B154A1DA3-7479-40CF-A8CC-BAF9BEFC5991%7D-0417124851.jpg
Reguladores;10004559;REGULADOR 170 M3/H OPSO AJUSTABLE;5A1;https://i.ibb.co/LXQTM71k/10004559-1.png
Reguladores;10004560;"REGULADOR 25 M3/H CONEXION 3/4"" NPTF-180";4B1;https://http2.mlstatic.com/D_988330-MLM49570691709_042022-C.jpg
Reguladores;10004561;"REGULADOR 439 M3/H CONEXIÓN 2"" NPTF-180";4B1;https://http2.mlstatic.com/D_NQ_NP_906176-MLM75096306772_032024-O.webp
Reguladores;10004562;"REGULADOR AFV 45,300 M3H D 2"" ANSI 600";4B1;https://gas-souzan.com/en/wp-content/uploads/2023/01/%D8%B1%DA%AF%D9%88%D9%84%D8%A7%D8%AA%D9%88%D8%B1-%D8%A7%DA%A9%D8%B3%DB%8C%D8%A7%D9%841.jpg
Rep.Herra.Varios;10004564;"10002730 CUCHILLA RASPADOR ROTA TUB 3-4""";C.C.E4C;
Rep.Herra.Varios;10004565;"10002731 CUCHILLA RASPADOR ROTA TUB 6-8""";C.C.E3B;
Rep.Herra.Varios;10004571;NAE6483 ANTENA RADIO GP300/GP350;5A1;https://es.qytradio.com/uploadfile/201907/13/059400c6a9ab4cb64494a3baedb801c4_medium.jpg
Rep.Herra.Varios;10004572;8504762J08 ANTENA RADIO PRO BANDA;C.C.E9C;https://radiocell.com.br/wp-content/uploads/2020/02/antena-radio-motorola-uhf-nae6483.jpg
Rep.Herra.Varios;10004574;635833 ADITAMENTO DESCONEXION RAPIDA;C.C.E2C;https://jensenglobal.com/cdn/shop/products/P1060683_done.jpg?v=1562351426
Rep.Herra.Varios;10004575;10045007 CONJUNTO TARJETA DE CIRCUITO;C.C.E2C;
Rep.Herra.Varios;10004576;636244 FILTRO DETECTOR DE GASES SOLARIS;C.C.E2C;https://m.media-amazon.com/images/I/51tUzyh7G3L._AC_UF1000,1000_QL80_.jpg
Rep.Herra.Varios;10004577;636244 FILTRO PARA TUBO PROBADOR;C.C.E2E;
Rep.Herra.Varios;10004578;10046944 SENSOR DE CO 0-500 PPM.;C.C.E2C;
Rep.Herra.Varios;10004579;SS302 RESORTE 300-600 PSI VAL SOLENOIDE;5B1;
Rep.Herra.Varios;10004580;556EB0000038 BUTT CONEC 10-12 GA NONIMS;C.C.E9B;
Rep.Herra.Varios;10004582;555TE0210027 CABLE CORD W/3;5B1;
Rep.Herra.Varios;10004583;5560032 EMPAQUE TERMICO;C.C.E9C;
Rep.Herra.Varios;10004584;"900HX0420040 HELICOIL 1/4-20 X 1/2"" LONG";C.C.E9B;
Rep.Herra.Varios;10004586;5560026 PORTA MANGO MODELO 2SW Y 4SW;C.C.E9B;
Rep.Herra.Varios;10004587;5560033 RESISTENCIA MODELO 2SW;C.C.E9C;
Rep.Herra.Varios;10004588;9000471 RUBBER GROMMET;C.C.E9B;
Rep.Herra.Varios;10004589;556EB0400018 +GF TERMOMETRO BIMETALICO;C.C.E8B;https://i.ibb.co/bgdyGMMK/10004589.jpg
Estaciones;10004590;BOARD RTU EAGLE 9010349-PCBA MP+REV.B1;C.C.E2B;
Estaciones;10004591;BOARD SIN DISPLAY RTU EAGLE 901080;C.C.E2D;
Estaciones;10004592;CELDA DIFERENCIAL EAGLE XARTU/1 LDVI;C.C.E6B;https://images.squarespace-cdn.com/content/v1/5e16470b27cd015aa90ddac0/1579634075257-IW0D1RVMI2YCTLA67BGJ/mvt.png
Estaciones;10004594;FAX MODEM INTERNO 2400 BAUDIOS PARA RTU;C.C.E2C;
Rep.Herra.Varios;10004595;576151250 FUSIBLE 250 mA (1/4 AMP);C.C.E2C;
Rep.Herra.Varios;10004596;576151500 FUSIBLE 500 mA (1/2 AMP);C.C.E2C;
Rep.Herra.Varios;10004597;0251.750 FUSIBLE 750 mA (3/4 AMP);C.C.E2C;
Rep.Herra.Varios;10004599;59135-030 MICROSUICHE CORRECTOR ROMET;C.C.E2D;
Rep.Herra.Varios;10004600;DISPLAY/XARTU MINI EXTERNAL DISPLAY;C.C.E2C;https://i.ibb.co/KpyY3LwL/10004600.jpg
Rep.Herra.Varios;10004601;PCBA TARJETA INTERFACE CELDA DIFERENCIAL;C.C.E2C;
Rep.Herra.Varios;10004602;40401P001 TRADUCTOR TEMPERATURA 6' RTD;C.C.E1B;
Rep.Herra.Varios;10004607;RPTO. DETECT.FUGAS BASE CONECTOR RAPIDO;C.C.E1C;
Rep.Herra.Varios;10004610;RPTO. DETECT.FUGAS CABLE COAXIAL;C.C.E1D;
Rep.Herra.Varios;10004616;19-0418 CIRCUITO IMPRESO LEAKATOR 10;C.C.E1C;
Rep.Herra.Varios;10004617;RPTO. DETECT.FUGAS CIRCUITO IMPRESO;C.C.E1C;
